050552	TUPAC YUPANQUI	12253
050552	VEITISIETE DE FEBRERO	12225
050553	ARCELIA GERMAN	12267
050553	CALDERON DE LA BARCA	12288
050553	ESPAÑA	12280
050553	JOSE PERALTA	19807
050553	LUIS A. MARTINEZ DOLORES SUCRE	12295
050553	NELSON TORCUATO CERDA PAEZ	2014
050553	PANZALEOS	12275
050553	PROVINCIA DEL CAÑAR	12291
050553	REINALDO MURGUEYTIO	12262
050553	RIO CUTUCHI	12271
050553	TRECE DE ABRIL	12284
050554	DIECINUEVE DE SEPTIEMBRE	12471
050554	DOS DE MAYO	12446
050554	GENERAL EPICLACHIMA	12140
050554	GENERAL RUMIÑAHUI	12457
050554	GRAL.MIGUEL RIVADENEIRA-GRAL.EMILIO TERA	12305
050554	HEROES DE PAQUISHA	12300
050554	LEOPOLDO NAVAS	12474
050554	LUIS VARGAS TORRES	12465
050554	NICOLAS A. CAMPAÑA E.	19617
050554	RAFAEL MORAN VALVERDE	12460
050554	YOLANDA MEDINA MENA	12156
050555	CASA DE CULTURA	12484
050555	GENERAL URDANETA	12488
050555	JOSE MEJIA LEQUERICA	12478
050555	NESTOR MOGOLLON	19809
050555	PEDRO CARBO	12482
050555	ZOILA UGARTE DE LANDIVAR	2018
050601	ALFREDO PEREZ GUERRERO	12516
050601	DIECIOCHO DE OCTUBRE	19627
050601	FRANCISCO DE LA PEÑA	12548
050601	JOAQUIN MENA SOTO	12551
050601	JUNIN	12534
050601	MARIANITA ALBAN ARMAS	2021
050601	MARISCAL SUCRE	12491
050601	NACIONES UNIDAS	12507
050601	NUESTRA SEÑORA DE POMPEYA	12522
050601	PICHINCHA	19623
050601	PRINCIPE CACHA	19624
050601	RAFAEL QUEVEDO	19625
050601	REPUBLICA DE COLOMBIA	12500
050601	SAQUISILI	19762
050601	SAQUISILI	19763
050601	TACONQUE	12536
050651	ALFREDO COBA SOTO	19638
050651	CACIQUE BARTOLOME SANCHO	19640
050651	CAMILO GALLEGOS Y SOTO	12560
050651	CHARLES DARWIN	12579
050651	EUDOFILA ARBOLEDA	12557
050651	FRAY TOMAS DE VERLANGA	19634
050651	HERNANDO DE MAGALLANES	19639
050651	INDOAMERICA	19636
050651	ING. ALBERTO ENRIQUEZ JARRIN	12572
050651	MARIA CHICO SOTO	12569
050651	SAQUISILI	19641
050651	TOMAS VERGARA MENA	12503
050651	VICTOR MANUEL GARCES	12555
050652	GONZALO ESCUDERO	19626
050653	BENEDICTO COCHA	19631
050653	FLAVIO ALFARO	19635
050653	HORACIO HIDROVO VELASQUEZ	19630
050653	JOSE MARIA ALVEAR	22459
050653	JUAN JOSE LINARES	19629
050653	LIZARDO RUIZ	19628
050653	MONSEÑOR LEONIDAS PROAÑO	12539
050653	RUBEN DARIO	19637
050653	SIN NOMBRE DE CHANCHUNGA LOMA	23314
050653	VASCO NUÑEZ DE BALBOA	19632
050701	ABELARDO ALBAN	4087
050701	AMABLE HURTADO VARELA	4136
050701	ANTONIO CLAVIJO	4026
050701	ARTURO CEPEDA	4047
050701	AUGUSTO MOSCOSO TAPIA	4052
050701	CELIANO MONGE	4000
050701	CESAR H. SUAREZ SALAZAR	4007
050701	CHIMBORAZO	4081
050701	CORNELIA NARANJO	1959
050701	DR. AUGUSTO MEYTHALER	4227
050701	DR. BYRON SUBIA TORO	4132
050701	DR. CELIO ENRIQUE SEMANATE	4247
050701	DR. JOSE HOMERO MARTINEZ	19494
050701	FEDERIO TERAN QUEVEDO	4057
050701	FRANCISCO PIZARRO	4134
050701	GONZALEZ SUAREZ	4003
050701	GUAYAS	4090
050701	HERNAN CORTEZ	4130
050701	HONORATO VASQUEZ	4017
050701	JAMBELI	4230
050701	JOSE AURELIO QUEVEDO HERNANDEZ	4249
050701	JOSE MEDINA QUEVEDO	4101
050701	LUIS ANDA	4012
050701	LUIS PEREZ ANDA	4225
050701	MANUEL COELLO PENAHERRERA	4060
050701	MANUEL EDUARDO CAICEDO	4044
050701	MARIANO HURTADO	4099
050701	MIGUEL SOTOMAYOR	4064
050701	MORONA SANTIAGO	4068
050701	NAPO	4066
050701	PADRE JUAN DE VELASCO	4222
050701	PUYO	4071
050701	QUILOTOA	11627
050701	RAMIREZ FITA	4014
050701	RAMON ESPINOZA GARZON	4054
050701	RIO AGUARICO	4120
050701	RIO CENEPA	4106
050701	RIO UPANO	4126
050701	SALVADOR ALLENDE	4049
050701	SIGCHOS (TECNICO)	14007
050701	VACAS GALINDO	4046
050701	VICENTE SOLANO	4009
050701	VICTOR MANUEL PEÑAHERRERA	4023
050751	AQUILES PEREZ TAMAYO	11621
050751	CIUDAD DE ASUNCION	19541
050751	CIUDAD DE BRASILIA	11637
050751	CIUDAD DE SAN SALVADOR	19547
050751	DIECIOCHO DE JUNIO	19549
050751	HUALCOPO DUCHICELA XIV	19551
050751	JUAN JOSE FLORES	11634
050751	LUISA PARODI	11624
050751	MANTA	19544
050751	PADRE ALBERTO SEMANATE	11617
050751	TRECE DE MAYO	11645
050752	BERNARDO DE LEGARDA	11824
050752	CINCO DE ENERO	11828
050752	DR. TRAJANO NARANJO JACOME	22464
050752	GABRIEL ALVAREZ	11816
050752	HERMANOS QUIJANO	11843
050752	LUCIANO MORAL	11820
050752	MARIA ANGELICA IDROVO	11831
050752	MARIANO MONTES	11835
050752	VEINTIUNO DE FEBRERO	11839
050753	ANA MARIA TOLEDO	3877
050753	ANTONIO MATA	3869
050753	CARLOS JULIO AROSEMENA TOLA	3891
050753	DR. ENRIQUE ITURRALDE	3880
050753	DR. MIGUEL ANGEL CARRION	3878
050753	LATACUNGA	14003
050753	LUZ ELINA VEGA	3875
050753	MANUELA CAÑIZARES	3873
050753	PROVINCIA DE LOS RIOS	3890
050753	PROVINCIA DE SUCUMBIOS	3893
050753	REPUBLICA DE HAITI	3887
050753	RIO GUAYAS	19351
050753	SALCEDO	3882
050753	TENA	3874
050754	ARSENIO HIDALGO CEPEDA	3883
050754	DIEGO DE ALMAGRO	3888
050754	DR. GONZALO RUBIO ORBE	3876
050754	JUAN SALINAS	3872
050754	PABLO NERUDA	3886
050754	TENIENTE EDMUNDO CHIRIBOGA	3871
060101	21 DE ABRIL	8672
060101	CAMILO GALLEGOS TOLEDO	18011
060101	CAPITAN EDMUNDO CHIRIBOGA GONZALEZ (D)	17988
060101	CAPITAN EDMUNDO CHIRIBOGA GONZALEZ (N)	20443
060101	CIUDAD DE RIOBAMBA	8695
060101	DR. ARNALDO MERINO MU OZ (RBBA)	8699
060101	DR. CARLOS SAMANIEGO SALAZAR	8785
060101	DR. FERNANDO GUERRERO GUERRERO	8689
060101	DR. GONZALO DAVALOS VALDIVIEZO	2494
060101	DR. LEONIDAS GARCIA ORTIZ	8686
060101	DR. NICANOR LARREA	8681
060101	ELOY ALFARO # 1	2488
060101	FRANCISCO DE ORELLANA	2485
060101	GENERAL LAVALLE	2518
060101	GRAL. JUAN LAVALLE	20409
060101	GRAL. VICENTE ANDA AGUIRRE	20444
060101	INST. SUP. RIOBAMBA (D)	17982
060101	INST. SUP. RIOBAMBA (N)	18058
060101	JUAN DE VELASCO	8691
060101	JUAN FELIX PROA O	8790
060101	LA PRIMAVERA	2493
060101	LA PROVIDENCIA	8709
060101	LA PROVIDENCIA	22219
060101	PENSIONADO OLIVO	8706
060101	SAN FELIPE NERI	8693
060101	UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATI	2495
060101	UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATI	8703
060101	UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATIM	18065
060102	CRISTOBAL OQUENDO	8814
060102	DOLORES VEINTIMILLA DE GALINDO	8692
060102	FAUSTO MOLINA MOLINA (PLANTEL CENTRAL)	8723
060102	INST. SUP. CARLOS CISNEROS (D)	20401
060102	INST. SUP. CARLOS CISNEROS (N)	18069
060102	INST. SUP. CARLOS CISNEROS (S)	20410
060102	INST. SUP. JUAN DE VELASCO (D)	18004
060102	INST. SUP. JUAN DE VELASCO (N)	19117
060102	JUAN BERNARDO DE LEON	8719
060102	LUIS ALBERTO FALCONI	2509
060102	LUIS GODIN	9148
060102	MANUELA CA IZARES	8809
060102	MIGUEL ANGEL LEON	8715
060102	OFELIA REYES CAJIAS	2511
060102	PEDRO JOSE ARTETA	2514
060102	PITAGORAS	20447
060102	SAINT AMAND MONTROND	2515
060102	SANTA MARIANA DE JESUS	17999
060102	UNIDAD EDUCATIVA SAN FELIPE NERI	17996
060102	VELASCO IBARRA	8808
060103	14 DE AGOSTO	9154
060103	5 DE JUNIO	9150
060103	CELSO AUGUSTO RODRIGUEZ	22204
060103	DR. FAUSTO VALLEJO ESCOBAR	9171
060103	DR. FERNANDO GUERRERO GUERRERO	18108
060103	DR. GERMAN ABDO TOUMA	9157
060103	FUNDACION EL DESPERTAR	2500
060103	FUNDACION EL DESPERTAR	20357
060103	GALAPAGOS  (N)	18114
060103	JOHN F KENNEDY	18104
060103	JOSE ERNESTO VALLEJO	2524
060103	JOSE MARIA ROMAN (PLANTEL CENTRAL)	9164
060103	LUIS HUMBERTO SANCHO	2521
060103	MARTINIANO GUERRERO F.	9161
060103	MIGUEL ANGEL LEON PONTON (D)	18084
060103	PEDRO VICENTE MALDONADO (D)	18078
060103	PEDRO VICENTE MALDONADO (N)	20446
060103	PENSIONADO AMERICANO	8698
060103	PENSIONADO AMERICANO	9176
060103	PRIMERA CONSTITUYENTE	20365
060103	RUFFO DIDONATO	9166
060103	SANTO TOMAS APOSTOL	20448
060103	UNIDAD EDUCATIVA COMBATIENTES DE TAPI	2522
060103	UNIDAD EDUCATIVA SANTO TOMAS APOSTOL	8733
060104	AMELIA GALLEGOS DIAZ	20414
060104	DR. CARLOS MORENO ARIAS	8804
060104	ELOY ALFARO	20370
060104	FE Y ALEGRIA	8770
060104	FERNANDO DAQUILEMA	18123
060104	INST. SUP. ISABEL DE GODIN (D)	20416
060104	INST. SUP. ISABEL DE GODIN (N)	20419
060104	MAGDALENA DAVALOS	8737
060104	MONSE OR LEONIDAS PROA O	22205
060104	SANTA MARIANA DE JESUS	20371
060104	SANTA MARIANA DE JESUS	22232
060104	SERGIO QUIROLA	8763
060104	SIMON BOLIVAR	8766
060104	UNIDAD EDUCATIVA MARIA AUXILIADORA	8708
060104	UNIDAD EDUCATIVA MARIA AUXILIADORA	8805
060104	UNIDAD EDUCATIVA MARIA AUXILIADORA	20424
060104	UNIDAD EDUCATIVA SAN VICENTE DE PAUL	8711
060104	UNIDAD EDUCATIVA SAN VICENTE DE PAUL	8806
060104	UNIDAD EDUCATIVA SAN VICENTE DE PAUL	18126
060104	UNIVERSITARIO MILTON REYES	20449
060104	VIRGINIA GALLEGOS DE GANDARA	2530
060105	BLANCA JULIA ROMAN DE BANDERAS	2532
060105	DELFIN TREVI O	9193
060105	DR. JUAN TANCAMARENGO  (INDIGENA)	9190
060105	FAUSTO MOLINA	2533
060105	GARCIA MORENO (RBBA)	20373
060105	JOSE MARIA BANDERAS	9186
060105	PADRE LOBATO	8774
060105	PINTOR DOMINGO CARRILLO	8781
060105	SIN NOMBRE (CHIPATE) (INDIGENA)	9199
060106	ALFREDO PEREZ CHIRIBOGA	8914
060106	BATALLA DE TAPI	22203
060106	CAP. EDMUNDO CHIRIBOGA GONZALEZ	20407
060106	DR. CRISTOBAL CEVALLOS LARREA	20297
060106	REINO DE BELGICA	20412
060106	SIMON RODRIGUEZ	20406
060106	VICENTE ROCAFUERTE	20411
060151	ANTONIO CONGACHA TENE(INDIGENA)	9237
060151	BARTOLOME RUIZ (INDIGENA)	9232
060151	CACHULIMA (INDIGENA)	9206
060151	DR. ANTONIO BORRERO Y CORTAZAR	9224
060151	FERNANDO DAQUILEMA (INDIGENA)	9216
060151	GRAL. CARLOMAGNO ANDRADE PAREDES	9226
060151	INST. SUP. SHIRY CACHA (INDIGENA)	18131
060151	MANUEL CHILI (INDIGENA)	9229
060151	MARIA DUCHICELA	9209
060151	NAZACOTA PUENTO (INDIGENA)	9221
060151	REINA ISABEL LA CATOLICA (INDIGENA)	22217
060151	REINO DE QUITO (INDIGENA)	8819
060151	SHIRY I	9213
060152	ADOLFO JURADO GONZALEZ	8825
060152	ALHAJUELA	8828
060152	AUTACHI	22229
060152	BENJAMIN COSTALES RUIZ	8729
060152	CAP. GALO MOLINA GANDARA (INDIGENA)	8852
060152	DR. JOSE MARIA VILLAGOMEZ ROMAN (INDIGEN	8858
060152	ECUADOR	8821
060152	EMPRESA CEMENTO CHIMBORAZO	2540
060152	FEDERICO PAEZ	8856
060152	FRANCISCO DE MIRANDA	8824
060152	JUAN MONTALVO	8838
060152	PIO JARAMILLO ALVARADO	8834
060152	QUIPAYPAN	8846
060152	QUITUMBE	8841
060152	REPUBLICA DE CANADA	8849
060152	REPUBLICA DE PANAMA	8854
060152	UNID. EDUC. SAN JOSE DE GAUSHI (INDIGENA	22218
060152	VICTOR PROAÑO CARRION	20458
060153	ALFONSO VILLAGOMEZ	20375
060153	ANDOAS	8864
060153	BELISARIO QUEVEDO	9240
060153	PADRE LUCIANO BELLINNY	2541
060154	20 DE ENERO (INDIGENA)	20380
060154	21 DE ABRIL (INDIGENA)	20425
060154	22 DE ENERO (INDIGENA)	9265
060154	24 DE JUNIO	9837
060154	ALEJO SAES (INDIGENA)	20399
060154	JORGE ICAZA CORONEL	8893
060154	LIC. ALFONSO CHAVEZ JARA (INDIGENA)	20377
060154	LIZARDO GARCIA (INDIGENA)	8905
060154	MARIA ESTHER MUÑOZ (INDIGENA)	8908
060154	OSCAR EFREN REYES (INDIGENA)	9256
060154	PROVINCIA DE PASTAZA	8885
060154	RIOBAMBA (INDIGENA)	8892
060154	SAN FRANCISCO DE QUITO (INDIGENA)	8890
060154	SIN NOMBRE (S. ANA DE YALLIGCHI)(INDIGE	8903
060154	TOMEBAMBA	8888
060156	CACIQUE PINTAG	8946
060156	CARLOS BRUNO MORENO PALACIOS	20421
060156	HUAYNA PALCON	8952
060156	JAIME ROLDOS AGUILERA	22207
060156	JOSE FELIX HEREDIA	8930
060156	JUAN QUISHPE MINTA	8953
060156	JULIO AURELIO PAREDES CALLE	22206
060156	LAZARO CONDO	8964
060156	LIBERTAD	8932
060156	LICTO	20430
060156	MANUEL ELICIO FLOR (INDIGENA)	8939
060156	MAYAYCU	8937
060156	MELCHOR GUZMAN	8935
060156	ROSA ZARATE	8927
060156	SOLD. MARCELO SUAREZ MONTESDEOCA (INDIGE	8957
060156	TEOFILO SAENZ DAVALOS	8948
060156	TUPAC AUTACHI AUQUI	8941
060156	UNIDAD EDUC. 13 DE JUNIO (INDIGENA)	8945
060157	AMBROSIO NORIEGA	8967
060157	ANGEL MANUEL VALENCIA NORIEGA (INDIGENA	8999
060157	BENJAMIN CARRION (INDIGENA)	9010
060157	DANIEL LEON BORJA	20432
060157	GONZALO PIZARRO (INDIGENA)	8983
060157	HERMANO MIGUEL (INDIGENA)	9006
060157	HUGO RICARDO BORJA	8972
060157	JOSE FELIX TIXI (INDIGENA)	8976
060157	MAINAS	8990
060157	PROCER ASCAZUBI (INDIGENA)	8993
060157	REY DE LOS ANDES (INDIGENA)	9003
060157	RIO GUAMBOYA (INDIGENA)	8987
060157	RIO PALORA (INDIGENA)	9273
060157	SANGAY (INDIGENA)	8980
060157	SIN NOMBRE (PURUHUAYPAMBA) (INDIGENA)	9269
060157	SIN NOMBRE (S. FCO.DE CALQUIS) (INDIGENA	9012
060157	TNTE. GUSTAVO LEDESMA VASQUEZ (INDIGENA)	8997
060158	AMBROSIO DAVALOS	20445
060158	ANGEL MODESTO PAREDES (INDIGENA)	20442
060158	AURELIO GARCIA	20441
060158	BOLIVAR BONILLA ABARCA	8735
060158	CARLOS ZAMBRANO OREJUELA	9026
060158	CONDORAZO (TECNICO INDUSTRIAL)	20427
060158	DEMETRIO AGUILERA MALTA (INDIGENA)	9280
060158	EVARISTO TORRES BONILLA	8898
060158	ISLA ESPA OLA	9049
060158	JAVIER SAENZ	9275
060158	JOSE RAMPONI (INDIGENA)	9016
060158	JUAN DE DIOS MARTINEZ MERA	9289
060158	JULIO CESAR CONTERO SAMANIEGO	9038
060158	MANUELA LEON	9277
060158	MONSENOR LEONIDAS PROA O (INDIGENA)	9291
060159	12 DE OCTUBRE	9056
060159	3 DE NOVIEMBRE	9077
060159	AMAZONAS	9298
060159	AUGUSTO VELASCO MONTESDEOCA	9073
060159	BENJAMIN CHIRIBOGA	9058
060159	BERNARDO CASTILLO	9053
060159	CARLOS ALBERTO PINO ANDINO	9296
060159	CARLOS VALLEJO LARREA	9072
060159	DR. GALO FONSECA GARZON	9303
060159	ESTADOS UNIDOS	9063
060159	FLORENCIO LOPEZ	9067
060159	FRANCISCO DE ORELLANA	9068
060159	GUAYAS	9301
060159	INST. SUP. PURUHA	20429
060159	JOSE ALVEAR	9075
060159	JUAN SAMANIEGO	20301
060159	RICARDO ALFONSO DAVALOS VALDIVIEZO	9079
060160	12 DE DICIEMBRE (INDIGENA)	9115
060160	ALFREDO PEREZ GUERRERO	9084
060160	CIUDAD DE LATACUNGA	9100
060160	CIUDAD DE TULCAN (INDIGENA)	9314
060160	DR. GONZALO CORDOVA (INDIGENA)	9097
060160	GERARDO ARIAS Y ARIAS	8740
060160	GUAYAQUIL	9144
060160	JOSE ANTONIO LIZARZABURU (S.JUAN)	9081
060160	LIC. ALFONSO CHAVEZ JARA	20298
060160	LUIS URDANETA	9088
060160	MOISES A. SILVA (INDIGENA)	9109
060160	OLMEDO GUERRA ROMERO	20299
060160	PEDRO CELESTINO PAUCAR (INDIGENA)	9111
060160	PRIMERO DE MAYO (INDIGENA)	9117
060160	PRINCESA PACHA (INDIGENA)	9089
060160	PROVINCIA DEL CA AR	9085
060160	RUBEN VELOZ (INDIGENA)	9093
060160	SAN JUAN (D)	20431
060160	SIN NOMBRE (GANQUIS CUIQUILOMA) INDIGENA	20452
060160	UNIDAD EDUC. INTERANDINA (INDIGENA	9308
060160	VENTURA GUAMAN CHAG AY (INDIGENA)	9311
060160	VICTOR MANUEL GARCIA MARTINEZ (INDIGENA)	9112
060161	ANTONIO ALVAREZ JACOME	8923
060161	BENITO JUAREZ	20417
060161	CESAR ANTONIO MOSQUERA	20415
060161	FEDERICO GONZALEZ SUAREZ	22220
060161	GRAL. DAVALOS	9268
060161	LA LIBERTAD	2549
060161	LORENZO FILHO	20418
060161	MARGARITA SANTILLAN	2552
060161	NIDYA JARAMILLO	20420
060161	ROSA OFELIA CASARES BANDERAS DE GUERRERO	2548
060201	13 DE NOVIEMBRE	9577
060201	ALAUSI	18140
060201	CIUDAD DE ALAUSI	2554
060201	FEDERICO GONZALEZ SUAREZ (D)	18133
060201	FEDERICO GONZALEZ SUAREZ (N)	19118
060201	INES JIMENEZ	9208
060201	INST. TEC. SUP. MANUEL GALECIO	20450
060201	ISIDRO NARVAEZ	9223
060201	JOSE ISIDORO ERAZO MORENO	20354
060201	JUAN JOSE FLORES	20355
060201	MANUEL GALECIO	9212
060201	MANUEL MARIA SANCHEZ	20344
060201	MARIA DE SALES	8750
060201	POLIDORO ARELLANO	20345
060201	SAN FRANCISCO DE SALES	9228
060201	SAN FRANCISCO DE SALES	20451
060201	SAN VICENTE FERRER	9215
060201	UNIDAD EDUC. NIZAG (INDIGENA)	20353
060201	VICENTE ROCAFUERTE (N)	9219
060251	14 DE JULIO	9236
060251	ABRAHAM LINCON (INDIGENA)	9238
060251	ARTURO BORJA LEON (INDIGENA)	9389
060251	CANTON ALAUSI (INDIGENA)	20408
060251	CHARLES DARWIN (INDIGENA)	9396
060251	DIEGO DE IBARRA (INDIGENA)	9258
060251	DR. SEGUNDO TIMOTEO MACHADO (INDIGENA)	9393
060251	GRAL. CORDOVA (INDIGENA)	9255
060251	ISAAC NEWTON (INDIGENA)	9262
060251	JUAN SALINAS	9616
060251	JUDITH MARGARITA MU OZ MARCHAN	2561
060251	LUIS FELIPE TORRES (INDIGENA)	9253
060251	MANUEL ISAIAS ALVAREZ MENDEZ	9266
060251	MARISCAL ANTONIO JOSE DE SUCRE	20438
060251	NUDO DEL AZUAY	9241
060251	PEDRO CARBO	9246
060251	PROVINCIA DE MORONA SANTIAGO (INDIGENA)	9244
060251	RIO JUBAL (INDIGENA)	9264
060251	RIO OZOGOCHE (INDIGENA)	9624
060251	SIN NOMBRE (GUAYLLA CHICO) (INDIGENA)	20405
060251	SIN NOMBRE (S. FCO. SHAGLLAY)(INDIGENA)	9260
060251	UNIDAD EDUC. TOTORAS (INDIGENA)	9249
060253	DIEGO NOBOA	9416
060253	DR. ERNESTO MONTALVO CABEZAS	20434
060253	ELOY ALFARO	9418
060253	MANUEL MESIAS POZO RIVERA	20273
060253	MARIA OLIVIA MONTALVO	9417
060253	MIGUEL ANGEL MONTALVO	9415
060253	MIGUEL DE UNAMUNO	9414
060253	PROF. MIGUEL ALBERTO QUITO	2557
060253	SOCTA URCO	9419
060254	ALFREDO BAQUERIZO MORENO	9425
060254	AMERICA	9669
060254	ANTONIO ANTE	9685
060254	BARTOLOME DONOSO	9691
060254	CIUDAD DE RIOBAMBA (ALAUSI)	9658
060254	ELOY ALFARO	20397
060254	FRAY VICENTE SOLANO	18142
060254	GRAL. VICTOR FIALLOS PONTON	9428
060254	GUILLERMO MEDINA	20400
060254	ING. EDUARDO MORLEY	9666
060254	JOSE ANTONIO PONTON	9424
060254	JOSE MARIA URBINA	9663
060254	MEDARDO ANGEL SILVA	9674
060254	MIGUEL DE LETAMENDI	9423
060254	NUMA POMPILIO LLONA	9420
060254	PEDRO FRANCO DAVILA	9427
060254	PEDRO MONCAYO	9422
060254	PEDRO MONTUFAR	9421
060254	PROVINCIA DE EL ORO	9673
060254	REINO DE QUITO	22211
060254	REPUBLICA DE GUATEMALA	9426
060254	SIMON BOLIVAR	8762
060255	13 DE JULIO	20274
060255	15 DE OCTUBRE (INDIGENA)	23351
060255	CARLOS CALERO GALLEGOS	20272
060255	DR. GREGORIO ORMAZA	20439
060255	EJERCITO ECUATORIANO	9714
060255	JUAN BENIGNO VELA	9708
060255	LUIS FELIPE BORJA	9694
060255	MANUEL BENJAMIN CARRION	9430
060255	PABLO ARENAS	9710
060255	REPUBLICA DE EL SALVADOR	9705
060255	REPUBLICA DE HAITI	9429
060255	REPUBLICA DE HONDURAS	9712
060255	RIO JUBONES	9701
060255	VICENTE MARCHAN MARTINEZ	9698
060256	ARENILLAS	9717
060257	DR. JUAN BENIGNO MONCAYO (INDIGENA)	9719
060257	EUGENIO ESPEJO	9720
060257	GALO PLAZA LASSO	9458
060257	JUAN DE DIOS MORALES (INDIGENA)	9450
060258	ESPA A	9722
060258	LUIS NIGON	9721
060259	25 DE JULIO	9551
060259	ANTONIO RICAURTE	9468
060259	CARLOS MEDARDO CAMPOS	9741
060259	CIUDAD DE GIRON	9481
060259	FAUSTO VALLEJO ESCOBAR	20433
060259	FERNANDO CHAVEZ	9526
060259	GREGORIO ORMAZA	9737
060259	JOSE ASUNCION SILVA	9726
060259	JOSE BUSTAMANTE	9477
060259	JOSE JOAQUIN DE OLMEDO	9472
060259	JUAN FRANCISCO MONTALVO QUIROLA	9764
060259	MANUEL DE JESUS SERRANO ABAD	9494
060259	OVIDIO DECROLY	9730
060259	PORTETE DE TARQUI	9747
060259	PROF. CARLOS DANIEL CAZCO TAPIA	9488
060259	PROF. LUIS ARELLANO	22213
060259	REPUBLICA DE NICARAGUA	9744
060259	TNTE. HUGO ORTIZ	9724
060259	VICENTE MARCHAN RAMIREZ	9484
060260	ALFONSO BRITO HIDALGO (INDIGEN)	20369
060260	ALFREDO CHIRIBOGA CHIRIBOGA (INDIGENA)	9770
060260	ANGEL E. SILVA (INDIGENA)	20368
060260	ANTONIO ELIZALDE (INDIGENA)	9790
060260	BENIGNO BRITO ZUÑIGA (INDIGENA)	20367
060260	CICERON MARCHAN	9758
060260	DIEGO MENDEZ (INDIGENA)	9562
060260	DR. GONZALO OLEAS ZAMBRANO (INDIGENA)	9804
060260	FRAY TOMAS DE BERLANGA (INDIGENA)	20364
060260	GRAL. ALBERTO ENRIQUEZ G. (INDIGENA)	9791
060260	GRAL. JOSE MARIA SAENZ (INDIGENA)	9786
060260	JOSE MARIA EGAS MIRANDA (INDIGENA)	9783
060260	JOSE MARIA FALCONI (INDIGENA)	9540
060260	JUAN FRANCISCO YEROVI	20437
060260	JUAN FRANCISCO YEROVI (INDIGENA)	9534
060260	JUAN MONTALVO (INDIGENA)	9798
060260	LUZ ELISA BORJA	9777
060260	MARCO TULIO LEON V (INDIGENA)	9766
060260	NACIONES UNIDAS (INDIGENA)	9752
060260	PEDRO MONCAYO (INDIGENA)	9773
060260	PEDRO VICENTE MALDONADO	20361
060260	RUMI AHUI (INDIGENA)	9801
060260	SEGUNDO ALBERTO QUITO (INDIGENA)	9780
060260	SIN NOMBRE (A A MOYOCANCHA) (INDIGENA)	9794
060301	15 DE AGOSTO	22230
060301	2 DE AGOSTO	9391
060301	ABELARDO MONCAYO (INDIGENA)	22223
060301	BATALLA DE GATAZO (INDIGENA)	9432
060301	DR. AMABLE ROSERO LEON	9440
060301	DR. GERARDO CHACON (INDIGENA)	9446
060301	GLENDA ALCIVAR DE BUCARAM (INDIGENA)	9448
060301	JOSE MARIANO BORJA	9385
060301	LAGUNA DE COLTA	8767
060301	LUIS VARGAS TORRES (INDIGENA)	9435
060301	RAYITOS DE LUZ	2576
060301	SANTA MARIANA DE JESUS (COLTA)	9453
060301	SIN NOMBRE (GATAZO ZAMBRANO)	20343
060301	TOMAS BERNARDO OLEAS ARRIETA	9388
060301	TOMAS OLEAS	20454
060301	UNICEF	9437
060302	"INST. PED. ""JAIME ROLDOS AGUILERA""(INDIG"	20459
060302	10 DE DICIEMBRE (INDIGENA)	9517
060302	24 DE OCTUBRE (INDIGENA)	9487
060302	6 DE MARZO (INDIGENA)	9513
060302	ALVARO GUERRERO (INDIGENA)	9483
060302	ANGEL POLIBIO CHAVEZ (INDIGENA)	9519
060302	CELIANO MONGE (INDIGENA)	9552
060302	DOLORES VEINTIMILLA DE GALINDO	9454
060302	DR. ALFREDO MONGE VELA (PLANTEL CENTRAL)	9462
060302	DR. CAMILO GALLEGOS DOMINGUEZ	9334
060302	DR. CARLOS GUEVARA MORENO (INDIGENA)	9330
060302	DR. CRISTOBAL CEVALLOS LARREA (INDIGENA)	9528
060302	DR. LUIS CORDERO CRESPO (INDIGENA)	9496
060302	DR. RICARDO DESCALZI	9525
060302	EMILIO ESTRADA (INDIGENA)	20322
060302	FERNANDO DE MAGALLANES (COLTA)	9470
060302	FRANCISCO CHIRIBOGA	9475
060302	GARCIA GOYENA (INDIGENA)	9474
060302	ISABEL ARRIETA DE FALCONI (INDIGENA)	9480
060302	ISLA SANTA MARIA (INDIGENA)	20328
060302	JORGE PEREZ CONCHA (INDIGENA)	9466
060302	JOSE MARIA PLACIDO CAAMA O (INDIGENA)	9473
060302	JOSE MARIA VILLAVICENCIO (INDIGENA)	9500
060302	JUAN BAUTISTA AGUIRRE (INDIGENA)	9511
060302	JUAN GUSTAVO MONTES OROZCO (INDIGENA)	9502
060302	LIC. ALFONSO CHAVEZ	20340
060302	LIC. CARLOS GARBAY MONTESDEOCA	9505
060302	LIC. PEDRO VICENTE ALTAMIRANO (INDIGENA)	20341
060302	LOS PURUHAES (INDIGENA)	9492
060302	LUIS ALBERTO FALCONI (INDIGENA)	9478
060302	LUIS BENIGNO GALLEGOS (INDIGENA)	9545
060302	MANUEL BERMEO	9541
060302	PEDRO BEDON (INDIGENA)	9324
060302	PEDRO DE MERCADO (INDIGENA)	9327
060302	PROF. OLGA MARINA ARAUJO BAYAS	22224
060302	REPUBLICA DE AUSTRALIA (INDIGENA)	20311
060302	REPUBLICA DE SUIZA (INDIGENA)	9337
